/home/miura/lab/KD-hdas/results/stat/20layer-reset/train_loss/search_stage_KD_cifar100_SEARCHEVALnoDL_s5-discreteEval-reset_tb.csv,/home/miura/lab/KD-hdas/results/stat/20layer-reset/train_loss/search_stage_KD_cifar100_SEARCHEVALnoDL_s6-discreteEval-reset_tb.csv,/home/miura/lab/KD-hdas/results/stat/20layer-reset/train_loss/search_stage_KD_cifar100_SEARCHEVALnoDL_s9-discreteEval-reset_tb.csv,/home/miura/lab/KD-hdas/results/stat/20layer-reset/train_loss/search_stage_KD_cifar100_SEARCHEVALnoDL_s0-discreteEval-reset_tb.csv,/home/miura/lab/KD-hdas/results/stat/20layer-reset/train_loss/search_stage_KD_cifar100_SEARCHEVALnoDL_s7-discreteEval-reset_tb.csv,/home/miura/lab/KD-hdas/results/stat/20layer-reset/train_loss/search_stage_KD_cifar100_SEARCHEVALnoDL_s3-discreteEval-reset_tb.csv,/home/miura/lab/KD-hdas/results/stat/20layer-reset/train_loss/search_stage_KD_cifar100_SEARCHEVALnoDL_s1-discreteEval-reset_tb.csv,/home/miura/lab/KD-hdas/results/stat/20layer-reset/train_loss/search_stage_KD_cifar100_SEARCHEVALnoDL_s8-discreteEval-reset_tb.csv,/home/miura/lab/KD-hdas/results/stat/20layer-reset/train_loss/search_stage_KD_cifar100_SEARCHEVALnoDL_s2-discreteEval-reset_tb.csv,/home/miura/lab/KD-hdas/results/stat/20layer-reset/train_loss/search_stage_KD_cifar100_SEARCHEVALnoDL_s4-discreteEval-reset_tb.csv,row_average
0.2288481593132019,0.2445817440748214,0.2614932656288147,0.5794016718864441,0.2361792773008346,0.6007127165794373,0.6364466547966003,0.2528341710567474,0.6135427951812744,0.2627473771572113,0.39167878329753875
0.2196663469076156,0.2286605387926101,0.2432065606117248,0.5627371668815613,0.2214543372392654,0.5861285924911499,0.6317759156227112,0.2308897674083709,0.6044730544090271,0.2475577741861343,0.37765500545501707
0.2030259668827057,0.2132130563259124,0.2326727658510208,0.5547573566436768,0.2087098062038421,0.5774781107902527,0.618860125541687,0.2182619273662567,0.5945364236831665,0.2344587445259094,0.36559742838144305
0.1898172795772552,0.2001860290765762,0.2250804454088211,0.545185387134552,0.1976442784070968,0.5502081513404846,0.617692768573761,0.2063158750534057,0.5699459910392761,0.2165312618017196,0.35186074674129486
0.1812023669481277,0.1918329894542694,0.2094681859016418,0.5298627614974976,0.1844701915979385,0.5464133024215698,0.5999342799186707,0.1951017081737518,0.5604445934295654,0.2077033221721649,0.3406433701515198
0.1711582690477371,0.1832947582006454,0.2006100267171859,0.5248902440071106,0.172767236828804,0.541159451007843,0.5834652185440063,0.1832241266965866,0.5485715270042419,0.1970727294683456,0.3306213587522507
0.1621368080377578,0.1710500419139862,0.1857951581478119,0.5146995782852173,0.1611193269491195,0.5251730680465698,0.5719390511512756,0.1709565073251724,0.5413286685943604,0.1820762306451797,0.3186274439096451
0.1475562155246734,0.1639776080846786,0.1744863092899322,0.4926129579544067,0.1519472151994705,0.5133417248725891,0.550322949886322,0.1659811735153198,0.5156511664390564,0.174814224243164,0.3050691545009613
0.1446792036294937,0.1569530814886093,0.171253815293312,0.4808284640312195,0.1439532935619354,0.4901100695133209,0.5499067902565002,0.1571915596723556,0.503063440322876,0.1685858070850372,0.296652552485466
0.137332797050476,0.1469519585371017,0.1644171178340912,0.4776844680309295,0.1432842910289764,0.4808746576309204,0.5307268500328064,0.1487660855054855,0.4942942261695862,0.1623468101024627,0.28866792619228365
0.1297060400247573,0.1423149108886718,0.1528690606355667,0.4530830979347229,0.1324073672294616,0.4685738980770111,0.5226465463638306,0.1440114080905914,0.4850292801856994,0.1538905650377273,0.27845321744680407
0.1258361041545868,0.1352654695510864,0.1478993147611618,0.4389655590057373,0.1275160759687423,0.4502055644989013,0.4989243745803833,0.1340060532093048,0.4665690660476684,0.1473281234502792,0.2672515705227852
0.1206579059362411,0.1315440535545349,0.1396520882844925,0.4276097416877746,0.122470699250698,0.4383647739887237,0.4925253391265869,0.1304301619529724,0.4552660882472992,0.1393611878156662,0.259788203984499
0.1152497008442878,0.1222239583730697,0.1366861164569854,0.4198234379291534,0.1186446398496627,0.433003693819046,0.4685274660587311,0.1244970485568046,0.4406559467315674,0.134993702173233,0.2514305710792541
0.1119195446372032,0.1236536651849746,0.1309915035963058,0.4065139591693878,0.1149182394146919,0.4181648194789886,0.4621387422084808,0.121020995080471,0.4206741154193878,0.1325217634439468,0.24425173476338385
0.1099801361560821,0.1190282255411148,0.1284085363149643,0.3828382790088653,0.1097841188311576,0.3976272642612457,0.4444882571697235,0.117566280066967,0.4156176745891571,0.1294480562210083,0.2354786828160286
0.1054627522826194,0.1175014600157737,0.1238860413432121,0.3710536062717438,0.1085276380181312,0.3906776309013366,0.4254816770553589,0.1167434379458427,0.4052149355411529,0.1252835988998413,0.22898327782750125
0.1051353812217712,0.1120282933115959,0.1209839209914207,0.3634467720985412,0.105165384709835,0.3777210414409637,0.4185458421707153,0.1122325584292411,0.3890352249145508,0.1211372911930084,0.22254317104816437
0.1024593561887741,0.109993003308773,0.1177546083927154,0.3570167422294616,0.1045969054102897,0.359040230512619,0.4090374112129211,0.1112456321716308,0.3715456426143646,0.1201502606272697,0.2162839792668819
0.0993316546082496,0.1092510521411895,0.1160134524106979,0.3341625928878784,0.1044052168726921,0.3541924059391022,0.394327163696289,0.1090857237577438,0.3593850433826446,0.1168485581874847,0.20970028638839716
